ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|7c8732842ca68e4ce188fc62f9882e60|2019-02-16|17:26:43|1550334403|food_dining|118.66|1|fraud_Abernathy and Sons|40.098944|-75.813114
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|1c1b72cdb43e5267f35b6b892a84ab63|2019-02-16|23:39:44|1550356784|personal_care|20.35|1|fraud_Nienow, Barrows and Romaguera|41.243570|-75.470795
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|f6fdb3761436d16b29e3983f61300fcb|2019-02-16|13:53:32|1550321612|health_fitness|19.72|1|fraud_Waters-Cruickshank|39.932312|-75.495685
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|44bdd18b803313c92bb2183034491bcc|2015-10-08|08:47:54|1444286874|grocery_pos|71.88|0|fraud_Kilback LLC|41.113119|-76.332109
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e73ae9b0f5808f491e77406fabae86fc|2015-01-22|02:00:01|1421888401|gas_transport|45.83|0|fraud_Cummerata-Jones|40.285818|-74.593625
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|6348191fc8c9e67d7de6969860524b86|2015-12-05|10:36:09|1449308169|grocery_pos|71.97|0|fraud_Rowe, Batz and Goodwin|39.817471|-75.382170
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|a87d286ddf655748b1a25cf05a2a8b15|2016-05-03|09:28:20|1462260500|misc_pos|92.37|0|fraud_Stamm-Rodriguez|39.996686|-74.649982
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|66d5e56d813829d58adb280a9ef601cb|2016-02-21|01:00:07|1456012807|misc_net|95.84|0|fraud_Kris-Weimann|40.302380|-75.884618
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e15ca1976bea1a3c3d477dfeb825a600|2015-04-17|06:37:05|1429245425|grocery_net|73.68|0|fraud_Kling-Grant|40.695448|-74.842834
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|87d69defaeefec679aeb60847d238714|2015-08-28|07:17:28|1440739048|grocery_pos|88.88|0|fraud_Doyle Ltd|40.149448|-75.517735
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|d36876583502e79f759f940c99a0385a|2016-06-25|05:34:59|1466825699|misc_pos|73.79|0|fraud_Stamm-Rodriguez|41.338531|-75.713773
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|aab11f6e11deaaf762875dad0f5d096d|2015-11-22|06:39:24|1448170764|grocery_pos|74.94|0|fraud_Kunze Inc|41.245485|-75.297894
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|3401a5100d28608d0aa6b981936cf6d4|2015-12-02|05:04:07|1449029047|grocery_pos|61.68|0|fraud_Goodwin-Nitzsche|40.624218|-76.243785
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|5774542378828b25484fa2204f4b2c27|2015-01-20|02:27:44|1421717264|gas_transport|80.21|0|fraud_Koss and Sons|41.088042|-75.592009
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|1c0d73671b7dd7b6bd9b522bdb50b2a7|2015-07-26|10:40:02|1437900002|grocery_pos|67.29|0|fraud_Goldner, Kovacek and Abbott|40.560757|-75.038410
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|14c52ec93393b7f86ee4395eee5cfd27|2016-04-25|10:20:41|1461572441|misc_pos|80.29|0|fraud_Flatley Group|41.364732|-74.968455
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|ef97d9a6f13f356261454e2d069b246a|2015-11-27|01:22:55|1448583775|grocery_pos|57.71|0|fraud_Hackett-Lueilwitz|40.153335|-75.820535
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|f7e017823acf504b61418cc159c39427|2015-11-28|08:20:16|1448695216|grocery_pos|64.73|0|fraud_Bailey-Morar|40.157701|-74.568147
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e2407d53b255806d4983709b34073d52|2015-07-12|10:50:26|1436691026|grocery_net|48.09|0|fraud_Spinka-Welch|41.448070|-75.652538
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e96101829b6b113b6dd291337045031c|2016-01-31|02:13:05|1454202785|misc_net|56.05|0|fraud_Kerluke PLC|40.678375|-76.097363
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|3e1fcf558391a8971f9a31448fc76624|2015-06-06|03:34:50|1433554490|grocery_net|40.20|0|fraud_Funk Group|40.013770|-74.730659
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|c42a93dcf5277e7eee1eecb132dcfe87|2015-12-03|05:12:42|1449115962|grocery_pos|63.65|0|fraud_Heller, Gutmann and Zieme|41.017747|-75.858890
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|65bcb0d43e2c57fed3d8b8222e75a958|2016-03-30|03:29:39|1459301379|misc_net|75.20|0|fraud_Brown PLC|41.602604|-75.315324
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|8a7e30f660104ff6e991e52a94a010f4|2016-04-22|04:57:24|1461293844|misc_pos|56.33|0|fraud_Christiansen-Gusikowski|41.155915|-75.347977
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|aadd453c9f4677b19fbdc7bb73f84429|2015-10-24|02:58:13|1445648293|grocery_pos|61.42|0|fraud_Cartwright-Harris|41.487272|-75.885835
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|150e8cbdff6b1f572516ca1f08b04e56|2016-04-15|09:52:54|1460706774|misc_pos|46.74|0|fraud_Yost, Block and Koepp|40.496475|-76.210214
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|aa0685128008a29ec134b3f58b5b96bb|2015-06-17|05:13:00|1434510780|grocery_net|64.13|0|fraud_Rempel PLC|40.798713|-76.360434
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e5a158b9cd291fc605d80bd7967a1fa3|2015-12-11|07:11:07|1449814267|grocery_pos|73.12|0|fraud_Doyle Ltd|41.510242|-74.506272
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|aca0cb03aea5bd03974d1f34d0541807|2015-03-28|06:27:16|1427520436|grocery_net|64.76|0|fraud_Swift, Bradtke and Marquardt|40.096662|-75.372873
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|25a4a74cfd1862a64cfc9e7f08bd76c3|2015-05-06|01:58:40|1430870320|grocery_net|62.83|0|fraud_Shields Inc|40.831783|-75.463990
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|14b3c274e08b5d04050c98105ef760ec|2016-06-09|11:15:09|1465463709|misc_pos|46.90|0|fraud_Wintheiser, Dietrich and Schimmel|39.823186|-75.921132
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|cc4f0e00050119530ac520c9fd3f84d5|2015-11-18|07:02:54|1447826574|grocery_pos|75.79|0|fraud_Kunze Inc|40.381895|-75.831135
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|9702a291be98456d9033e76ac89d3551|2016-04-05|06:54:34|1459832074|misc_net|76.14|0|fraud_Kunde-Sanford|41.383767|-75.329849
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|de67786b55bb57935cb1367745d95680|2015-06-07|00:12:16|1433628736|grocery_net|84.66|0|fraud_Kling-Grant|40.949726|-75.276561
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|61c78d17008b4427dc12994c268129ef|2016-01-27|01:19:56|1453853996|misc_net|43.83|0|fraud_Kerluke PLC|40.974282|-74.645357
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|ab2a500f430f68b994565d94c619d342|2016-04-23|01:55:41|1461369341|misc_pos|100.29|0|fraud_Halvorson Group|40.233664|-75.456069
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|45f8a3734622c2f083b438b31caf22e3|2015-12-20|05:15:51|1450584951|grocery_pos|76.15|0|fraud_Miller-Hauck|40.184640|-75.606642
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|39204cc391a520a849631f8ca37f82d3|2015-04-26|02:00:11|1430006411|grocery_net|56.76|0|fraud_Kutch-Hegmann|39.967839|-75.902229
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|660ede7f345b72afce96c717255fc7ae|2016-05-01|02:09:04|1462061344|misc_pos|70.21|0|fraud_Herman Inc|41.011629|-76.022798
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|90edaa819aab478d44f4025522b486ca|2016-05-15|10:58:39|1463302719|misc_pos|57.35|0|fraud_Kemmer-Buckridge|40.373318|-74.882854
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|2071fdb9894870494a8c78430950a1a1|2015-12-06|10:53:36|1449395616|grocery_pos|72.55|0|fraud_Koepp-Witting|40.244029|-76.136207
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e415fcbabc09a37ee53d27ce16e79b41|2015-09-06|10:08:25|1441526905|grocery_pos|61.76|0|fraud_Goodwin-Nitzsche|40.174541|-75.498460
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|3d3b64ad06dd0dc3521c2a3cee064a40|2015-01-28|11:48:30|1422442110|gas_transport|64.98|0|fraud_Schaefer, McGlynn and Bosco|41.079857|-75.097723
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|d46219ef8557495971c44ec314c38521|2015-12-17|01:42:36|1450312956|grocery_pos|77.69|0|fraud_Wolf Inc|41.107987|-74.551272
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|776b2a27a941112080e3b82280422b4f|2015-12-12|07:02:34|1449900154|grocery_pos|57.12|0|fraud_Kunze Inc|40.419145|-76.228794
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e3718bff176aa93743bcdb441c2b42e6|2015-11-01|00:01:38|1446332498|grocery_pos|62.24|0|fraud_Koepp-Witting|40.932628|-74.781331
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|cb3e95a262c6b3d2df59bb1bd6adce17|2015-09-01|07:30:58|1441085458|grocery_pos|45.10|0|fraud_Cartwright-Harris|41.130959|-76.415917
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|8b4e99c6086907c9689f324cb8137b35|2015-07-09|06:36:30|1436416590|grocery_net|94.12|0|fraud_Spinka Inc|41.421596|-76.281489
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|06e5c246b13b75f1c874a5f810ec717f|2015-06-13|03:10:41|1434157841|grocery_net|74.31|0|fraud_Morar Inc|40.516097|-75.371777
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|ed2e35386778838a64d71dad2f396496|2015-06-06|06:36:51|1433565411|grocery_net|61.02|0|fraud_Kling-Grant|40.740494|-75.623379
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|12460c990ff50c3aebf608c07e21dd83|2016-05-22|05:54:49|1463889289|misc_pos|74.90|0|fraud_Howe Ltd|40.733518|-74.556333
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|814229799d590ee1576d554ca255c807|2015-11-15|06:10:36|1447564236|grocery_pos|51.18|0|fraud_Cartwright-Harris|40.835208|-74.563516
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|734d273af664a465e894df33993f0505|2015-07-03|10:08:13|1435910893|grocery_net|81.01|0|fraud_Spinka Inc|41.025021|-75.371405
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|8da5abfcf2dee31e0ef02caa031f4a97|2016-01-24|00:22:14|1453591334|misc_net|77.48|0|fraud_Huel-Langworth|39.779892|-74.715136
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|7263d230360e29e1bc4babdb4f4f1e24|2015-03-01|00:30:03|1425166203|gas_transport|64.92|0|fraud_Raynor, Reinger and Hagenes|40.730080|-74.587274
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|cfbfc0b9fdbf42683f6eacd3b1506a18|2015-10-18|11:09:25|1445159365|grocery_pos|71.58|0|fraud_Huel, Hammes and Witting|41.547771|-74.724130
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|fd50ef74317027367b183c54596123f8|2016-07-12|07:44:09|1468302249|misc_pos|54.67|0|fraud_Monahan, Bogisich and Ledner|40.052242|-75.639211
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e0a332b3158b91b81ad366becef1bf1c|2015-08-19|08:05:31|1439964331|grocery_pos|92.94|0|fraud_Strosin-Cruickshank|40.810024|-75.737582
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|fe24f5a9f5518b474f1a7d23a9bb18ce|2015-08-18|07:41:59|1439876519|grocery_pos|56.04|0|fraud_Schultz, Simonis and Little|40.982439|-75.804181
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|376d48d2d984903ae26e0d37a70ac2c2|2015-05-14|08:12:56|1431583976|grocery_net|103.33|0|fraud_Rutherford, Homenick and Bergstrom|41.180485|-76.114171
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|8b782340195a980126f3d16fbefbc3a0|2016-07-21|11:10:57|1469092257|misc_pos|79.38|0|fraud_Spencer-Runolfsson|39.805833|-76.419704
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|93b37ee13bc67f43fa40c999d8c2d32d|2015-07-05|00:41:40|1436049700|grocery_net|70.84|0|fraud_Skiles-Ankunding|40.466980|-76.368649
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|842f40ebb6099a4c5dbdeb5f8c1420e0|2015-12-06|10:22:12|1449393732|grocery_pos|92.17|0|fraud_Lockman, West and Runte|41.587871|-75.551988
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|ab527e9cf6f7a0e1e87e570da4b9bb85|2015-11-08|05:31:27|1446957087|grocery_pos|50.22|0|fraud_Kiehn-Emmerich|39.824083|-75.422917
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|48ea278fcd676f6dae1b115729b38968|2015-11-28|11:12:22|1448705542|grocery_pos|64.07|0|fraud_O'Keefe-Hudson|40.864014|-75.807133
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|118ff14dc66c55fcc7076e282fe9321b|2016-03-26|03:42:29|1458960149|misc_net|82.13|0|fraud_Brown PLC|40.708268|-74.708501
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|e10b21b4587df24c2277737bc9cf464d|2015-08-25|08:14:05|1440483245|grocery_pos|71.43|0|fraud_Heller, Gutmann and Zieme|40.269378|-74.944413
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|b89dcf27de0ba6385d1f53fbb9d49f75|2015-01-28|02:08:46|1422407326|gas_transport|100.20|0|fraud_Kutch, Hermiston and Farrell|41.068709|-75.668818
838-86-0795|630423120389|Joy|Brown|F|700 Smith Pines Suite 840|Allentown|PA|18102|40.6068|-75.4781|166081|Retail buyer|1989-07-12|767996662339|adults_2550_female_urban.json|f2e89af21a7507eeb8225a9ae203414b|2015-08-09|04:40:13|1439088013|grocery_pos|40.08|0|fraud_Kunze Inc|41.380040|-75.637121
