ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|d482a798f32c0c6cb72ef1c808f24acd|2023-02-19|09:46:45|1676796405|misc_net|76.01|0|fraud_Kerluke Inc|41.873693|-89.081155
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|1f3d7f47b4ae1b407f81d26f9d1b90d3|2022-12-21|09:36:19|1671611779|grocery_pos|99.12|0|fraud_Huel, Hammes and Witting|43.463123|-88.529400
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|01bf717c507d63d4cf6f8f28c720d90b|2023-04-21|00:44:35|1682030675|shopping_pos|46.38|0|fraud_Roob, Conn and Tremblay|43.364375|-88.849573
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|6f23be2a9d9fedceb0988662dc1c2f40|2022-12-03|02:19:22|1670030362|gas_transport|63.49|0|fraud_Emard Inc|42.719982|-88.061260
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|bbb37d7a3c50aa683d102ae9a26d50a3|2023-05-05|05:29:46|1683257386|shopping_pos|46.69|0|fraud_Nitzsche, Kessler and Wolff|42.765058|-88.971618
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|3a6fbb3adcb0e826fae43eda3069968b|2022-12-30|03:36:22|1672367782|grocery_pos|54.96|0|fraud_Cole PLC|41.617544|-87.753069
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|05a7099a2903a386608aa897f829ac6a|2022-12-31|09:11:35|1672474295|grocery_pos|56.87|0|fraud_Koepp-Parker|41.765817|-89.213570
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|882c7897310bacad7fe82590e6f2a0c7|2022-12-12|07:50:58|1670827858|gas_transport|53.16|0|fraud_Koss and Sons|41.745557|-87.946564
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|abbb646e4bace1929a096ad406f986a1|2023-03-03|00:09:37|1677798577|misc_pos|79.03|0|fraud_Towne LLC|41.979463|-88.763306
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|fc7f3c155ecca85780369f7edd0516aa|2022-12-10|10:33:48|1670664828|gas_transport|71.58|0|fraud_Lind, Huel and McClure|43.484786|-89.580206
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|3a5334820cbe5a238b8a7b7ae180b331|2023-01-28|00:40:46|1674862846|misc_net|60.19|0|fraud_Rodriguez, Yost and Jenkins|43.462036|-88.429338
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|b5cef769f36967e197c9bf20026d7f08|2023-05-01|07:14:44|1682918084|shopping_pos|61.37|0|fraud_Hermann and Sons|41.914033|-88.142302
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|cc6b6f4d36cd97c996385aa6596886ba|2022-12-09|10:39:30|1670578770|gas_transport|61.91|0|fraud_Schmitt Inc|42.389591|-89.063820
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|6af147e7804fc8fdebcc1f46a8cc4cf4|2022-11-13|07:04:45|1668319485|gas_transport|48.93|0|fraud_Robel, Cummerata and Prosacco|42.528671|-89.536882
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|79aea49ea23a7147dfc3f72f9da97e68|2022-12-24|06:14:04|1671858844|grocery_pos|81.86|0|fraud_Strosin-Cruickshank|43.475023|-88.667445
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|682db51777903d38df3408d5ae7f4555|2022-12-03|09:13:50|1670055230|gas_transport|57.35|0|fraud_Kutch LLC|41.673721|-88.985625
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|39d7978426d6f134d51df30a04276e0c|2022-11-13|06:21:39|1668316899|gas_transport|92.31|0|fraud_Bins-Rice|43.062206|-87.727413
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|64423282f731ce87512a2724315dea72|2023-03-05|06:08:13|1677992893|misc_pos|57.01|0|fraud_Dickinson Ltd|41.772137|-89.037887
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|ee0c346410b01ded6c183fe472cc8584|2023-04-30|08:35:21|1682836521|shopping_pos|73.72|0|fraud_Pouros-Haag|42.248706|-88.330227
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|b3d62f082db7a06c5ae14965193c9828|2023-03-31|08:24:43|1680243883|shopping_net|83.44|0|fraud_Terry-Huel|43.460167|-88.099131
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|90055031c3e019df21368e1f590f792d|2023-04-02|11:08:17|1680426497|shopping_net|57.15|0|fraud_Kozey-Boehm|43.297284|-88.037340
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|aadd430fcdfc438f0dbcf4248bf22e45|2022-12-10|04:23:27|1670642607|gas_transport|61.28|0|fraud_Tillman, Dickinson and Labadie|42.055449|-88.012770
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|decaad4845654ea0aca12f2426598e7d|2022-12-05|11:27:56|1670236076|gas_transport|53.11|0|fraud_Olson, Becker and Koch|42.063535|-89.186129
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|5552008ec0ab1616f8c06dbdc2f7dbb8|2023-01-22|08:38:51|1674373131|misc_net|109.25|0|fraud_Rohan, White and Aufderhar|43.328435|-89.175509
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|d2ebc5ad45e7aec2661436888fd46d15|2022-12-16|10:44:42|1671183882|gas_transport|36.18|0|fraud_Eichmann, Bogan and Rodriguez|41.640520|-89.149586
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|6025fe320fda231cf1b3713dd1025d7c|2022-12-05|10:58:50|1670234330|gas_transport|39.22|0|fraud_Kutch LLC|42.952104|-88.175225
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|b4f0a80a79cf21c2b5157b2d2f4e0ed3|2023-01-06|05:54:13|1672980853|grocery_pos|40.65|0|fraud_Mosciski, Gislason and Mertz|42.752516|-88.957992
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|c74f40ebe3dd2e40c03c0b1eb5bd26fb|2023-04-27|08:03:00|1682575380|shopping_pos|58.80|0|fraud_Jast-McDermott|43.113967|-88.201061
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|b7fc4c2cbe9c8db806f16676b0927b10|2022-12-25|08:04:42|1671951882|grocery_pos|60.83|0|fraud_Koepp-Parker|41.563074|-88.045463
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|8d08f8bc02fc7af2587f682a5fe6f213|2023-01-26|01:34:46|1674693286|misc_net|44.07|0|fraud_Mante Group|41.873024|-88.372934
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|6db5718e72541988d6168849a261786a|2023-04-30|05:46:32|1682826392|shopping_pos|60.71|0|fraud_Daugherty, Pouros and Beahan|41.643378|-88.310038
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|258850d40eb9fc5f8e7bb44af3202702|2022-12-03|05:16:39|1670040999|gas_transport|56.03|0|fraud_Koss and Sons|43.265062|-88.738793
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|c57a4aca297af50d9db610b1bfad1a2c|2023-04-23|05:47:56|1682221676|shopping_pos|36.36|0|fraud_Kihn Inc|42.799027|-89.001942
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|e545876ec9a1c11a0bef52551995b66a|2023-03-11|02:07:25|1678496845|misc_pos|53.63|0|fraud_Christiansen-Gusikowski|42.471461|-88.253347
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|140c7a22f86e7b1b33b637010b97056a|2022-12-08|01:55:31|1670460931|gas_transport|32.27|0|fraud_Eichmann, Bogan and Rodriguez|42.433053|-89.220562
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|632d1f941648ea6b1a3a5cdc96fff850|2023-01-11|04:35:41|1673408141|grocery_pos|35.15|0|fraud_Padberg-Welch|43.237006|-88.030039
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|765161d328326bc652c61903aeba27dc|2022-12-01|01:35:28|1669854928|gas_transport|101.57|0|fraud_Friesen-D'Amore|43.252789|-89.149936
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|3bea508fecd7bb8adc1ad8d99c7e09d4|2023-01-23|10:44:13|1674467053|misc_net|174.38|0|fraud_Bednar Group|43.067794|-88.776813
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|8336c1ba66e9f30efbe1562d65e26762|2023-02-05|03:37:24|1675564644|misc_net|114.77|0|fraud_Huel Ltd|42.977972|-88.887297
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|ebe74dd6486a4e6678243bc29494aa5d|2022-12-18|06:47:10|1671342430|grocery_net|133.97|0|fraud_Swaniawski, Bahringer and Ledner|42.721765|-89.315220
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|d3aff0898d8d4909ed69602f9fa933fd|2022-12-28|09:05:25|1672214725|grocery_pos|138.52|0|fraud_Strosin-Cruickshank|42.354188|-88.673211
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|ca93828070726279698c8c6bc465be85|2023-01-14|05:02:10|1673668930|grocery_pos|93.96|0|fraud_Hackett-Lueilwitz|41.753740|-88.975956
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|de230c54b0dd88cc27d31a7f1fd5a528|2023-04-23|03:59:47|1682215187|shopping_pos|155.29|0|fraud_Hermann and Sons|43.116719|-89.532156
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|257430f07f4bbf08bc068f317ba0d97d|2022-12-07|03:47:13|1670381233|gas_transport|121.38|0|fraud_Raynor, Reinger and Hagenes|42.121550|-88.032226
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|5f37a5755078174b4faee5aa95bceb1c|2022-12-31|07:24:24|1672467864|grocery_pos|87.50|0|fraud_Padberg-Welch|42.775976|-87.967980
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|0a2397bc93ccd9d1294ed2a4689a5e72|2023-04-30|09:15:27|1682838927|shopping_pos|138.47|0|fraud_Morissette PLC|41.809652|-88.000697
740-93-4316|213181489325283|Tiffany|Nielsen|F|570 Sarah Wells|Sharon|WI|53585|42.5194|-88.7265|2215|Information systems manager|1967-01-29|61157982007|adults_50up_female_rural.json|155f7330e55dccd01d9fb63b72c5e52e|2023-01-23|02:40:15|1674438015|misc_net|133.12|0|fraud_Donnelly PLC|41.992918|-88.424563
