ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|09cee7759e84fe6bce420880d0c9e69a|2023-03-25|03:13:13|1679710393|grocery_pos|41.70|0|fraud_Rau and Sons|34.547768|-92.048286
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|305cd09791bbfbf0a8d396f936ae6d6b|2023-02-12|10:49:03|1676195343|gas_transport|72.56|0|fraud_Kutch LLC|34.109982|-90.657350
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|55142d589dd09669a854de1835dba8d3|2023-01-19|05:55:48|1674104148|gas_transport|65.20|0|fraud_Raynor, Feest and Miller|34.114386|-91.421900
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|5e02893dc4d532002351298b21c6dddc|2023-05-19|06:16:53|1684469813|shopping_pos|68.27|0|fraud_Goyette, Howell and Collier|34.531018|-91.475633
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|0c211dad6d72f9be08124d2d4f567b86|2023-05-04|00:15:35|1683152135|shopping_net|104.00|0|fraud_Medhurst PLC|34.799518|-90.392090
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|0285938492080fc8bb584eaa5b812b27|2023-02-20|09:04:43|1676880283|gas_transport|66.58|0|fraud_Lind, Huel and McClure|34.410913|-90.490733
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|94555aaa1724b502c47be429acff8f4a|2023-01-05|11:12:10|1672913530|gas_transport|61.67|0|fraud_Schaefer, Maggio and Daugherty|35.167408|-90.617681
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|a3751df1598750fc285603fde2a7b26a|2023-05-29|06:54:57|1685336097|shopping_pos|39.91|0|fraud_Willms, Kris and Bergnaum|35.007026|-90.450314
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|2ef94efdab39bf142e6b112f70956728|2023-01-09|03:43:22|1673232202|gas_transport|67.27|0|fraud_Kuvalis Ltd|33.580785|-91.914115
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|6b081f0126e01fd654a962d6f06f4185|2023-04-28|06:46:29|1682657189|shopping_net|53.97|0|fraud_Schmeler, Bashirian and Price|34.514781|-90.355210
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|1efb8ea88b60289ab7d8ad013a04b413|2023-05-28|07:19:06|1685251146|shopping_pos|68.63|0|fraud_Baumbach, Strosin and Nicolas|34.467486|-91.695876
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|aa84a18d87deebf85aa51030aa2b4617|2023-02-23|00:59:53|1677110393|gas_transport|60.23|0|fraud_Christiansen, Goyette and Schamberger|33.531093|-92.134661
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|27be5aafe8869ae16259fd248346ef34|2023-04-13|11:10:52|1681377052|misc_net|72.16|0|fraud_Volkman Ltd|34.595708|-90.962703
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|79ffe3fd61b5ff3065bcdd1d557290b7|2023-05-13|04:27:15|1683944835|shopping_net|35.60|0|fraud_Gleason-Macejkovic|34.122418|-91.421522
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|38a9ceef844d540d7b81439f45b31e2e|2023-01-03|06:02:09|1672722129|gas_transport|43.24|0|fraud_Koss and Sons|33.775027|-91.943930
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|274e029c94c163e70882b111687faf4a|2023-06-03|06:44:58|1685767498|entertainment|72.21|0|fraud_Beier LLC|33.503274|-90.679382
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|bb30f8a6453cb969627c6171db37e0d5|2023-05-20|02:55:49|1684544149|shopping_pos|77.61|0|fraud_Pfeffer and Sons|34.587583|-91.971753
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|7eb43ec161f9140988ba209efdd10a27|2023-02-17|06:54:03|1676613243|gas_transport|50.33|0|fraud_Heller-Langosh|34.733571|-91.959206
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|bb0f0013b783d0844bb9f420c04efbf4|2023-04-25|06:40:41|1682397641|shopping_net|40.09|0|fraud_Jast Ltd|35.206523|-90.310562
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|1f33d5e301c6325e3907ed67f82419e1|2023-03-29|08:10:45|1680070245|misc_net|56.80|0|fraud_Huel Ltd|35.162586|-91.355523
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|129244f365e4c727792ba462e808e60c|2023-03-03|03:23:15|1677810195|grocery_pos|59.25|0|fraud_Casper, Hand and Zulauf|35.211431|-91.692459
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|4313464b47845ff70d251a22f34f0a44|2023-05-19|00:16:07|1684448167|shopping_pos|60.42|0|fraud_Morissette PLC|35.127286|-91.951335
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|d501013b711990cd6bbaba7860af3e96|2023-02-12|10:18:17|1676193497|gas_transport|40.85|0|fraud_Sporer Inc|35.099763|-91.526245
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|7b9fa48cf69b22831961c8f3be72f963|2023-02-17|07:56:55|1676617015|gas_transport|70.19|0|fraud_Friesen-Stamm|33.927349|-92.028999
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|55d00f23eda0d16cd8b809e069b5d432|2023-03-12|10:20:33|1678612833|grocery_pos|89.10|0|fraud_Hackett-Lueilwitz|35.086816|-91.013190
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|af1bd4434aceec9971f7c2ba830877d2|2023-03-23|02:45:24|1679535924|grocery_pos|74.92|0|fraud_Bailey-Morar|34.728557|-92.253075
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|53841e95360f9eb17c55000b4d381ea9|2023-06-01|11:17:06|1685611026|shopping_pos|50.38|0|fraud_Weimann, Kuhic and Beahan|33.534397|-92.082871
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|18b49fcac66ab6e566f1045e2137cfe7|2023-04-01|02:51:50|1680310310|misc_net|39.21|0|fraud_Schmitt Ltd|33.700291|-91.460730
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|6b96fb2de22cacc6545a9c05f7bcd3a2|2023-01-03|01:09:05|1672704545|gas_transport|94.75|0|fraud_Conroy-Cruickshank|33.811917|-92.127162
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|0d35290688642e4ea649a800a3efe3db|2023-01-08|07:22:16|1673158936|gas_transport|42.95|0|fraud_Jenkins, Hauck and Friesen|34.209655|-91.967782
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|a35fe83e3c3012915b2f8bb632b9c808|2023-04-29|02:20:14|1682727614|shopping_net|59.69|0|fraud_Reichert, Huels and Hoppe|33.645733|-90.496210
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|772dd76e6f597e98c0d13b2a088ab3b0|2023-01-07|06:47:26|1673070446|gas_transport|61.10|0|fraud_Conroy-Cruickshank|35.120008|-91.203094
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|529bea37d6a91a1777f5a5052a38da92|2023-05-14|08:43:45|1684046625|shopping_net|63.50|0|fraud_Reichert, Rowe and Mraz|34.932032|-90.558378
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|d383c7ae32961f887cf45078ef61034a|2023-02-19|00:03:54|1676761434|gas_transport|61.47|0|fraud_Schaefer, McGlynn and Bosco|34.021479|-91.201526
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|79c6d293576dfb31bf1d471dd031a88f|2023-03-29|08:11:09|1680070269|misc_net|60.85|0|fraud_Bogisich-Homenick|34.103023|-91.609470
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|a11133939e7cfd853f7205c96b0c4caf|2023-02-07|10:40:59|1675762859|gas_transport|74.74|0|fraud_Koss and Sons|34.910071|-90.674711
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|fd52a302489b1b1eb2d75894b049770f|2023-04-14|02:44:12|1681433052|misc_pos|104.80|0|fraud_Stiedemann Inc|35.166045|-91.207433
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|16c670b65c9af5d747f562991291e4c8|2023-05-27|03:04:15|1685149455|shopping_pos|42.37|0|fraud_Macejkovic-Lesch|34.674923|-91.297047
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|91eb3f37eb4516be4ee2ce52cecf78b6|2023-01-18|04:03:10|1674010990|gas_transport|48.87|0|fraud_Sporer Inc|34.437163|-92.084502
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|5f08383ad83cfe66524a61caf99988ca|2023-03-07|04:47:19|1678160839|grocery_pos|63.81|0|fraud_Doyle Ltd|34.575297|-91.222834
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|af120431e504e20826d60b88f5689a62|2023-03-11|05:59:32|1678510772|grocery_pos|73.09|0|fraud_Vandervort-Funk|34.046320|-91.701890
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|44163159c2b0798fc6e6f5ae1a185c4c|2023-04-23|01:20:21|1682205621|misc_pos|58.40|0|fraud_Towne LLC|35.359263|-90.293696
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|d0daee443370ca81151b1616eecaca99|2023-01-20|07:13:54|1674195234|gas_transport|48.43|0|fraud_Huels-Hahn|34.686944|-91.238434
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|2aa1dd6ffac1ff1db3cbf2891abd9d0e|2023-02-26|10:20:31|1677403231|grocery_net|79.36|0|fraud_Swaniawski, Bahringer and Ledner|33.964623|-90.963316
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|8c6f51b03256604aed79a000ff13794b|2023-02-01|09:21:42|1675239702|gas_transport|38.26|0|fraud_Bartoletti-Wunsch|34.470367|-90.866373
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|5cc68bc22ce80df6ca248e5ae8678a6b|2023-01-24|09:41:56|1674549716|gas_transport|65.78|0|fraud_Kling Inc|35.064478|-92.244916
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|79252f337ce74676f4add971d8779097|2023-03-16|02:14:10|1678929250|grocery_pos|47.10|0|fraud_Kovacek, Dibbert and Ondricka|34.818864|-91.262627
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|62f337fcee5c2ebd14843fef5e02c116|2023-03-11|02:43:50|1678499030|grocery_pos|61.89|0|fraud_Lockman Ltd|33.981710|-90.499100
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|550a8abdffef411b61f3d475ec0af4fc|2023-02-02|03:13:09|1675303989|gas_transport|44.99|0|fraud_Schaefer, Maggio and Daugherty|33.701165|-91.609849
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|cd0d80352816743c9e6e02cb157d66a9|2023-01-15|11:28:11|1673778491|gas_transport|91.75|0|fraud_Marks Inc|33.755375|-91.865145
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|0c8e38d78476ae6020a1d39185942b36|2023-01-08|03:01:41|1673143301|gas_transport|26.55|0|fraud_Bins-Rice|33.937964|-90.596333
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|6a6be5664bffc6443d3692bf625aa936|2023-03-10|01:39:12|1678408752|grocery_pos|53.81|0|fraud_Koepp-Parker|34.816891|-92.243287
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|47f5be50311ab90774a82e87ad438661|2023-05-17|03:35:30|1684287330|shopping_pos|74.11|0|fraud_Mohr Inc|33.573095|-90.852079
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|790e3971dff83700744a9daac7e5f468|2023-03-14|05:32:39|1678768359|grocery_pos|64.83|0|fraud_Kutch and Sons|33.761090|-91.474260
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|6b1b09b7abcb8dab7fad72c3c80aed34|2023-02-03|09:49:07|1675414147|gas_transport|62.43|0|fraud_Kuvalis Ltd|34.090729|-90.530188
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|a4318e98a38f9b888fd553937e1cf77e|2023-02-19|04:55:48|1676778948|gas_transport|49.21|0|fraud_Conroy-Cruickshank|33.939393|-90.480927
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|37625319911b926ebae0ad627f42915b|2023-01-01|03:31:30|1672540290|gas_transport|61.15|0|fraud_Schaefer, Maggio and Daugherty|35.081859|-91.235794
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|5080a545c4f011d08425d5288c8ef999|2023-04-18|05:07:37|1681787257|misc_pos|52.99|0|fraud_Maggio-Fahey|35.207739|-91.208539
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|279df041f6d9edd13585315997b1efe1|2023-04-26|08:51:04|1682491864|shopping_net|67.82|0|fraud_Langworth, Boehm and Gulgowski|34.643731|-90.322559
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|69b417982a37ea99fdc6712645c277be|2023-01-15|04:01:51|1673751711|gas_transport|78.31|0|fraud_Bins-Rice|35.067747|-91.252988
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|59da30091b86e594f53ad77daffc63a4|2023-02-12|07:31:51|1676183511|gas_transport|72.16|0|fraud_Sporer Inc|33.617866|-92.056824
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|ed2d6e43fcb20f2d0308e29f9211d05d|2023-01-07|02:44:07|1673055847|gas_transport|60.20|0|fraud_Friesen-Stamm|35.321816|-91.971652
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|f9af4d890d6131e04bc1c5f770f71915|2023-03-02|02:09:39|1677719379|grocery_pos|51.45|0|fraud_O'Keefe-Hudson|33.633590|-91.819531
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|df506ad5dfb703670e01858cd40ec6a8|2023-03-13|09:10:06|1678695006|grocery_pos|44.63|0|fraud_Doyle Ltd|35.287176|-90.990092
462-42-9267|4299642603362022|Judith|Gomez|F|47709 Aaron Mills|Crocketts Bluff|AR|72038|34.4528|-91.2692|74|Colour technologist|1972-06-11|880858425211|adults_50up_female_rural.json|740bb45eb2ffcf6556b4daaed17fdf1f|2023-01-21|10:17:54|1674292674|gas_transport|45.73|0|fraud_Lind, Huel and McClure|34.709353|-91.035099
